Date,Trading Method.,Purchase ID,Asset Alloc.,Asset,Amount($),Asset price,#,Timeframe
01/01/2020,oneoff-rebal.,106.0.go,106,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,106.0.ca,106,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,106.0.ST,106,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,106.0.CB,106,cbonds,25273.78,78.49,319,1
15/01/2020,oneoff-rebal.,106.0.SB,106,sbonds,49980.87,253.71,197,1
15/01/2020,oneoff-rebal.,106.0.GO,106,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,106.0.CA,106,cash,0,1,0,1
01/01/2020,oneoff-rebal.,107.0.st,107,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,107.0.cb,107,cbonds,20000.0,77.58,257,1
01/01/2020,oneoff-rebal.,107.0.sb,107,sbonds,55000.00000000001,253.28,217,1
01/01/2020,oneoff-rebal.,107.0.go,107,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,107.0.ca,107,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,107.0.ST,107,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,107.0.CB,107,cbonds,20171.93,78.49,255,1
15/01/2020,oneoff-rebal.,107.0.SB,107,sbonds,55055.07,253.71,217,1
15/01/2020,oneoff-rebal.,107.0.GO,107,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,107.0.CA,107,cash,0,1,0,1
01/01/2020,oneoff-rebal.,108.0.st,108,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,108.0.cb,108,cbonds,15000.0,77.58,193,1
01/01/2020,oneoff-rebal.,108.0.sb,108,sbonds,60000.0,253.28,236,1
01/01/2020,oneoff-rebal.,108.0.go,108,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,108.0.ca,108,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,108.0.ST,108,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,108.0.CB,108,cbonds,15148.57,78.49,191,1
15/01/2020,oneoff-rebal.,108.0.SB,108,sbonds,59875.560000000005,253.71,236,1
15/01/2020,oneoff-rebal.,108.0.GO,108,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,108.0.CA,108,cash,0,1,0,1
01/01/2020,oneoff-rebal.,109.0.st,109,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,109.0.cb,109,cbonds,10000.0,77.58,128,1
01/01/2020,oneoff-rebal.,109.0.sb,109,sbonds,65000.0,253.28,256,1
01/01/2020,oneoff-rebal.,109.0.go,109,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,109.0.ca,109,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,109.0.ST,109,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,109.0.CB,109,cbonds,10046.72,78.49,127,1
15/01/2020,oneoff-rebal.,109.0.SB,109,sbonds,64949.76,253.71,256,1
15/01/2020,oneoff-rebal.,109.0.GO,109,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,109.0.CA,109,cash,0,1,0,1
01/01/2020,oneoff-rebal.,110.0.st,110,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,110.0.cb,110,cbonds,5000.0,77.58,64,1
01/01/2020,oneoff-rebal.,110.0.sb,110,sbonds,70000.0,253.28,276,1
01/01/2020,oneoff-rebal.,110.0.go,110,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,110.0.ca,110,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,110.0.ST,110,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,110.0.CB,110,cbonds,5023.36,78.49,63,1
15/01/2020,oneoff-rebal.,110.0.SB,110,sbonds,70023.96,253.71,276,1
15/01/2020,oneoff-rebal.,110.0.GO,110,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,110.0.CA,110,cash,0,1,0,1
01/01/2020,oneoff-rebal.,111.0.st,111,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,111.0.cb,111,cbonds,0.0,77.58,0,1
01/01/2020,oneoff-rebal.,111.0.sb,111,sbonds,75000.0,253.28,296,1
01/01/2020,oneoff-rebal.,111.0.go,111,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,111.0.ca,111,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,111.0.ST,111,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,111.0.CB,111,cbonds,0.0,78.49,0,1
15/01/2020,oneoff-rebal.,111.0.SB,111,sbonds,75098.16,253.71,296,1
15/01/2020,oneoff-rebal.,111.0.GO,111,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,111.0.CA,111,cash,0,1,0,1
01/01/2020,oneoff-rebal.,112.0.st,112,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,112.0.cb,112,cbonds,70000.0,77.58,902,1
01/01/2020,oneoff-rebal.,112.0.sb,112,sbonds,0.0,253.28,0,1
01/01/2020,oneoff-rebal.,112.0.go,112,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,112.0.ca,112,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,112.0.ST,112,stocks,30302.58,196.77,154,1
15/01/2020,oneoff-rebal.,112.0.CB,112,cbonds,70797.98,78.49,901,1
15/01/2020,oneoff-rebal.,112.0.SB,112,sbonds,0.0,253.71,0,1
15/01/2020,oneoff-rebal.,112.0.GO,112,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,112.0.CA,112,cash,0,1,0,1
01/01/2020,oneoff-rebal.,113.0.st,113,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,113.0.cb,113,cbonds,65000.0,77.58,837,1
01/01/2020,oneoff-rebal.,113.0.sb,113,sbonds,5000.0,253.28,19,1
01/01/2020,oneoff-rebal.,113.0.go,113,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,113.0.ca,113,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,113.0.ST,113,stocks,30302.58,196.77,153,1
15/01/2020,oneoff-rebal.,113.0.CB,113,cbonds,65696.12999999999,78.49,834,1
15/01/2020,oneoff-rebal.,113.0.SB,113,sbonds,4820.49,253.71,19,1
15/01/2020,oneoff-rebal.,113.0.GO,113,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,113.0.CA,113,cash,0,1,0,1
01/01/2020,oneoff-rebal.,114.0.st,114,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,114.0.cb,114,cbonds,60000.0,77.58,773,1
01/01/2020,oneoff-rebal.,114.0.sb,114,sbonds,10000.0,253.28,39,1
01/01/2020,oneoff-rebal.,114.0.go,114,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,114.0.ca,114,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,114.0.ST,114,stocks,30302.58,196.77,153,1
15/01/2020,oneoff-rebal.,114.0.CB,114,cbonds,60672.77,78.49,771,1
15/01/2020,oneoff-rebal.,114.0.SB,114,sbonds,9894.69,253.71,39,1
15/01/2020,oneoff-rebal.,114.0.GO,114,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,114.0.CA,114,cash,0,1,0,1
01/01/2020,oneoff-rebal.,115.0.st,115,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,115.0.cb,115,cbonds,55000.00000000001,77.58,708,1
01/01/2020,oneoff-rebal.,115.0.sb,115,sbonds,15000.0,253.28,59,1
01/01/2020,oneoff-rebal.,115.0.go,115,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,115.0.ca,115,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,115.0.ST,115,stocks,30302.58,196.77,153,1
15/01/2020,oneoff-rebal.,115.0.CB,115,cbonds,55570.92,78.49,706,1
15/01/2020,oneoff-rebal.,115.0.SB,115,sbonds,14968.890000000001,253.71,59,1
15/01/2020,oneoff-rebal.,115.0.GO,115,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,115.0.CA,115,cash,0,1,0,1
01/01/2020,oneoff-rebal.,116.0.st,116,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,116.0.cb,116,cbonds,50000.0,77.58,644,1
01/01/2020,oneoff-rebal.,116.0.sb,116,sbonds,20000.0,253.28,78,1
01/01/2020,oneoff-rebal.,116.0.go,116,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,116.0.ca,116,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,116.0.ST,116,stocks,30302.58,196.77,153,1
15/01/2020,oneoff-rebal.,116.0.CB,116,cbonds,50547.56,78.49,641,1
15/01/2020,oneoff-rebal.,116.0.SB,116,sbonds,19789.38,253.71,79,1
15/01/2020,oneoff-rebal.,116.0.GO,116,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,116.0.CA,116,cash,0,1,0,1
01/01/2020,oneoff-rebal.,117.0.st,117,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,117.0.cb,117,cbonds,45000.0,77.58,580,1
01/01/2020,oneoff-rebal.,117.0.sb,117,sbonds,25000.0,253.28,98,1
01/01/2020,oneoff-rebal.,117.0.go,117,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,117.0.ca,117,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,117.0.ST,117,stocks,30302.58,196.77,153,1
15/01/2020,oneoff-rebal.,117.0.CB,117,cbonds,45524.2,78.49,577,1
15/01/2020,oneoff-rebal.,117.0.SB,117,sbonds,24863.58,253.71,99,1
15/01/2020,oneoff-rebal.,117.0.GO,117,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,117.0.CA,117,cash,0,1,0,1
01/01/2020,oneoff-rebal.,118.0.st,118,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,118.0.cb,118,cbonds,40000.0,77.58,515,1
01/01/2020,oneoff-rebal.,118.0.sb,118,sbonds,30000.0,253.28,118,1
01/01/2020,oneoff-rebal.,118.0.go,118,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,118.0.ca,118,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,118.0.ST,118,stocks,30302.58,196.77,153,1
15/01/2020,oneoff-rebal.,118.0.CB,118,cbonds,40422.35,78.49,512,1
15/01/2020,oneoff-rebal.,118.0.SB,118,sbonds,29937.780000000002,253.71,119,1
15/01/2020,oneoff-rebal.,118.0.GO,118,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,118.0.CA,118,cash,0,1,0,1
01/01/2020,oneoff-rebal.,119.0.st,119,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,119.0.cb,119,cbonds,35000.0,77.58,451,1
01/01/2020,oneoff-rebal.,119.0.sb,119,sbonds,35000.0,253.28,138,1
01/01/2020,oneoff-rebal.,119.0.go,119,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,119.0.ca,119,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,119.0.ST,119,stocks,30302.58,196.77,153,1
15/01/2020,oneoff-rebal.,119.0.CB,119,cbonds,35398.99,78.49,449,1
15/01/2020,oneoff-rebal.,119.0.SB,119,sbonds,35011.98,253.71,138,1
15/01/2020,oneoff-rebal.,119.0.GO,119,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,119.0.CA,119,cash,0,1,0,1
01/01/2020,oneoff-rebal.,120.0.st,120,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,120.0.cb,120,cbonds,30000.0,77.58,386,1
01/01/2020,oneoff-rebal.,120.0.sb,120,sbonds,40000.0,253.28,157,1
01/01/2020,oneoff-rebal.,120.0.go,120,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,120.0.ca,120,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,120.0.ST,120,stocks,30302.58,196.77,153,1
15/01/2020,oneoff-rebal.,120.0.CB,120,cbonds,30297.14,78.49,383,1
15/01/2020,oneoff-rebal.,120.0.SB,120,sbonds,39832.47,253.71,158,1
15/01/2020,oneoff-rebal.,120.0.GO,120,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,120.0.CA,120,cash,0,1,0,1
01/01/2020,oneoff-rebal.,121.0.st,121,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,121.0.cb,121,cbonds,25000.0,77.58,322,1
01/01/2020,oneoff-rebal.,121.0.sb,121,sbonds,45000.0,253.28,177,1
01/01/2020,oneoff-rebal.,121.0.go,121,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,121.0.ca,121,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,121.0.ST,121,stocks,30302.58,196.77,153,1
15/01/2020,oneoff-rebal.,121.0.CB,121,cbonds,25273.78,78.49,320,1
15/01/2020,oneoff-rebal.,121.0.SB,121,sbonds,44906.67,253.71,178,1
15/01/2020,oneoff-rebal.,121.0.GO,121,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,121.0.CA,121,cash,0,1,0,1
01/01/2020,oneoff-rebal.,122.0.st,122,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,122.0.cb,122,cbonds,20000.0,77.58,257,1
01/01/2020,oneoff-rebal.,122.0.sb,122,sbonds,50000.0,253.28,197,1
01/01/2020,oneoff-rebal.,122.0.go,122,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,122.0.ca,122,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,122.0.ST,122,stocks,30302.58,196.77,153,1
15/01/2020,oneoff-rebal.,122.0.CB,122,cbonds,20171.93,78.49,255,1
15/01/2020,oneoff-rebal.,122.0.SB,122,sbonds,49980.87,253.71,197,1
15/01/2020,oneoff-rebal.,122.0.GO,122,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,122.0.CA,122,cash,0,1,0,1
01/01/2020,oneoff-rebal.,123.0.st,123,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,123.0.cb,123,cbonds,15000.0,77.58,193,1
01/01/2020,oneoff-rebal.,123.0.sb,123,sbonds,55000.00000000001,253.28,217,1
01/01/2020,oneoff-rebal.,123.0.go,123,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,123.0.ca,123,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,123.0.ST,123,stocks,30302.58,196.77,153,1
15/01/2020,oneoff-rebal.,123.0.CB,123,cbonds,15148.57,78.49,192,1
15/01/2020,oneoff-rebal.,123.0.SB,123,sbonds,55055.07,253.71,217,1
15/01/2020,oneoff-rebal.,123.0.GO,123,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,123.0.CA,123,cash,0,1,0,1
01/01/2020,oneoff-rebal.,124.0.st,124,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,124.0.cb,124,cbonds,10000.0,77.58,128,1
01/01/2020,oneoff-rebal.,124.0.sb,124,sbonds,60000.0,253.28,236,1
01/01/2020,oneoff-rebal.,124.0.go,124,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,124.0.ca,124,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,124.0.ST,124,stocks,30302.58,196.77,152,1
15/01/2020,oneoff-rebal.,124.0.CB,124,cbonds,10046.72,78.49,127,1
15/01/2020,oneoff-rebal.,124.0.SB,124,sbonds,59875.560000000005,253.71,237,1
15/01/2020,oneoff-rebal.,124.0.GO,124,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,124.0.CA,124,cash,0,1,0,1
01/01/2020,oneoff-rebal.,125.0.st,125,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,125.0.cb,125,cbonds,5000.0,77.58,64,1
01/01/2020,oneoff-rebal.,125.0.sb,125,sbonds,65000.0,253.28,256,1
01/01/2020,oneoff-rebal.,125.0.go,125,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,125.0.ca,125,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,125.0.ST,125,stocks,30302.58,196.77,152,1
15/01/2020,oneoff-rebal.,125.0.CB,125,cbonds,5023.36,78.49,63,1
15/01/2020,oneoff-rebal.,125.0.SB,125,sbonds,64949.76,253.71,256,1
15/01/2020,oneoff-rebal.,125.0.GO,125,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,125.0.CA,125,cash,0,1,0,1
01/01/2020,oneoff-rebal.,126.0.st,126,stocks,30000.0,194.59,154,1
01/01/2020,oneoff-rebal.,126.0.cb,126,cbonds,0.0,77.58,0,1
01/01/2020,oneoff-rebal.,126.0.sb,126,sbonds,70000.0,253.28,276,1
01/01/2020,oneoff-rebal.,126.0.go,126,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,126.0.ca,126,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,126.0.ST,126,stocks,30302.58,196.77,152,1
15/01/2020,oneoff-rebal.,126.0.CB,126,cbonds,0.0,78.49,0,1
15/01/2020,oneoff-rebal.,126.0.SB,126,sbonds,70023.96,253.71,276,1
15/01/2020,oneoff-rebal.,126.0.GO,126,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,126.0.CA,126,cash,0,1,0,1
01/01/2020,oneoff-rebal.,127.0.st,127,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,127.0.cb,127,cbonds,65000.0,77.58,837,1
01/01/2020,oneoff-rebal.,127.0.sb,127,sbonds,0.0,253.28,0,1
01/01/2020,oneoff-rebal.,127.0.go,127,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,127.0.ca,127,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,127.0.ST,127,stocks,35221.83,196.77,179,1
15/01/2020,oneoff-rebal.,127.0.CB,127,cbonds,65696.12999999999,78.49,835,1
15/01/2020,oneoff-rebal.,127.0.SB,127,sbonds,0.0,253.71,0,1
15/01/2020,oneoff-rebal.,127.0.GO,127,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,127.0.CA,127,cash,0,1,0,1
01/01/2020,oneoff-rebal.,128.0.st,128,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,128.0.cb,128,cbonds,60000.0,77.58,773,1
01/01/2020,oneoff-rebal.,128.0.sb,128,sbonds,5000.0,253.28,19,1
01/01/2020,oneoff-rebal.,128.0.go,128,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,128.0.ca,128,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,128.0.ST,128,stocks,35221.83,196.77,179,1
15/01/2020,oneoff-rebal.,128.0.CB,128,cbonds,60672.77,78.49,769,1
15/01/2020,oneoff-rebal.,128.0.SB,128,sbonds,4820.49,253.71,19,1
15/01/2020,oneoff-rebal.,128.0.GO,128,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,128.0.CA,128,cash,0,1,0,1
01/01/2020,oneoff-rebal.,129.0.st,129,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,129.0.cb,129,cbonds,55000.00000000001,77.58,708,1
01/01/2020,oneoff-rebal.,129.0.sb,129,sbonds,10000.0,253.28,39,1
01/01/2020,oneoff-rebal.,129.0.go,129,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,129.0.ca,129,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,129.0.ST,129,stocks,35221.83,196.77,179,1
15/01/2020,oneoff-rebal.,129.0.CB,129,cbonds,55570.92,78.49,705,1
15/01/2020,oneoff-rebal.,129.0.SB,129,sbonds,9894.69,253.71,39,1
15/01/2020,oneoff-rebal.,129.0.GO,129,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,129.0.CA,129,cash,0,1,0,1
01/01/2020,oneoff-rebal.,130.0.st,130,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,130.0.cb,130,cbonds,50000.0,77.58,644,1
01/01/2020,oneoff-rebal.,130.0.sb,130,sbonds,15000.0,253.28,59,1
01/01/2020,oneoff-rebal.,130.0.go,130,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,130.0.ca,130,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,130.0.ST,130,stocks,35221.83,196.77,179,1
15/01/2020,oneoff-rebal.,130.0.CB,130,cbonds,50547.56,78.49,641,1
15/01/2020,oneoff-rebal.,130.0.SB,130,sbonds,14968.890000000001,253.71,59,1
15/01/2020,oneoff-rebal.,130.0.GO,130,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,130.0.CA,130,cash,0,1,0,1
01/01/2020,oneoff-rebal.,131.0.st,131,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,131.0.cb,131,cbonds,45000.0,77.58,580,1
01/01/2020,oneoff-rebal.,131.0.sb,131,sbonds,20000.0,253.28,78,1
01/01/2020,oneoff-rebal.,131.0.go,131,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,131.0.ca,131,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,131.0.ST,131,stocks,35221.83,196.77,178,1
15/01/2020,oneoff-rebal.,131.0.CB,131,cbonds,45524.2,78.49,576,1
15/01/2020,oneoff-rebal.,131.0.SB,131,sbonds,19789.38,253.71,79,1
15/01/2020,oneoff-rebal.,131.0.GO,131,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,131.0.CA,131,cash,0,1,0,1
01/01/2020,oneoff-rebal.,132.0.st,132,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,132.0.cb,132,cbonds,40000.0,77.58,515,1
01/01/2020,oneoff-rebal.,132.0.sb,132,sbonds,25000.0,253.28,98,1
01/01/2020,oneoff-rebal.,132.0.go,132,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,132.0.ca,132,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,132.0.ST,132,stocks,35221.83,196.77,178,1
15/01/2020,oneoff-rebal.,132.0.CB,132,cbonds,40422.35,78.49,512,1
15/01/2020,oneoff-rebal.,132.0.SB,132,sbonds,24863.58,253.71,99,1
15/01/2020,oneoff-rebal.,132.0.GO,132,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,132.0.CA,132,cash,0,1,0,1
01/01/2020,oneoff-rebal.,133.0.st,133,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,133.0.cb,133,cbonds,35000.0,77.58,451,1
01/01/2020,oneoff-rebal.,133.0.sb,133,sbonds,30000.0,253.28,118,1
01/01/2020,oneoff-rebal.,133.0.go,133,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,133.0.ca,133,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,133.0.ST,133,stocks,35221.83,196.77,178,1
15/01/2020,oneoff-rebal.,133.0.CB,133,cbonds,35398.99,78.49,448,1
15/01/2020,oneoff-rebal.,133.0.SB,133,sbonds,29937.780000000002,253.71,118,1
15/01/2020,oneoff-rebal.,133.0.GO,133,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,133.0.CA,133,cash,0,1,0,1
01/01/2020,oneoff-rebal.,134.0.st,134,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,134.0.cb,134,cbonds,30000.0,77.58,386,1
01/01/2020,oneoff-rebal.,134.0.sb,134,sbonds,35000.0,253.28,138,1
01/01/2020,oneoff-rebal.,134.0.go,134,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,134.0.ca,134,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,134.0.ST,134,stocks,35221.83,196.77,178,1
15/01/2020,oneoff-rebal.,134.0.CB,134,cbonds,30297.14,78.49,384,1
15/01/2020,oneoff-rebal.,134.0.SB,134,sbonds,35011.98,253.71,138,1
15/01/2020,oneoff-rebal.,134.0.GO,134,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,134.0.CA,134,cash,0,1,0,1
01/01/2020,oneoff-rebal.,135.0.st,135,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,135.0.cb,135,cbonds,25000.0,77.58,322,1
01/01/2020,oneoff-rebal.,135.0.sb,135,sbonds,40000.0,253.28,157,1
01/01/2020,oneoff-rebal.,135.0.go,135,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,135.0.ca,135,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,135.0.ST,135,stocks,35221.83,196.77,178,1
15/01/2020,oneoff-rebal.,135.0.CB,135,cbonds,25273.78,78.49,319,1
15/01/2020,oneoff-rebal.,135.0.SB,135,sbonds,39832.47,253.71,158,1
15/01/2020,oneoff-rebal.,135.0.GO,135,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,135.0.CA,135,cash,0,1,0,1
01/01/2020,oneoff-rebal.,136.0.st,136,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,136.0.cb,136,cbonds,20000.0,77.58,257,1
01/01/2020,oneoff-rebal.,136.0.sb,136,sbonds,45000.0,253.28,177,1
01/01/2020,oneoff-rebal.,136.0.go,136,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,136.0.ca,136,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,136.0.ST,136,stocks,35221.83,196.77,178,1
15/01/2020,oneoff-rebal.,136.0.CB,136,cbonds,20171.93,78.49,255,1
15/01/2020,oneoff-rebal.,136.0.SB,136,sbonds,44906.67,253.71,177,1
15/01/2020,oneoff-rebal.,136.0.GO,136,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,136.0.CA,136,cash,0,1,0,1
01/01/2020,oneoff-rebal.,137.0.st,137,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,137.0.cb,137,cbonds,15000.0,77.58,193,1
01/01/2020,oneoff-rebal.,137.0.sb,137,sbonds,50000.0,253.28,197,1
01/01/2020,oneoff-rebal.,137.0.go,137,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,137.0.ca,137,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,137.0.ST,137,stocks,35221.83,196.77,178,1
15/01/2020,oneoff-rebal.,137.0.CB,137,cbonds,15148.57,78.49,191,1
15/01/2020,oneoff-rebal.,137.0.SB,137,sbonds,49980.87,253.71,197,1
15/01/2020,oneoff-rebal.,137.0.GO,137,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,137.0.CA,137,cash,0,1,0,1
01/01/2020,oneoff-rebal.,138.0.st,138,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,138.0.cb,138,cbonds,10000.0,77.58,128,1
01/01/2020,oneoff-rebal.,138.0.sb,138,sbonds,55000.00000000001,253.28,217,1
01/01/2020,oneoff-rebal.,138.0.go,138,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,138.0.ca,138,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,138.0.ST,138,stocks,35221.83,196.77,178,1
15/01/2020,oneoff-rebal.,138.0.CB,138,cbonds,10046.72,78.49,127,1
15/01/2020,oneoff-rebal.,138.0.SB,138,sbonds,55055.07,253.71,217,1
15/01/2020,oneoff-rebal.,138.0.GO,138,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,138.0.CA,138,cash,0,1,0,1
01/01/2020,oneoff-rebal.,139.0.st,139,stocks,35000.0,194.59,179,1
01/01/2020,oneoff-rebal.,139.0.cb,139,cbonds,5000.0,77.58,64,1
01/01/2020,oneoff-rebal.,139.0.sb,139,sbonds,60000.0,253.28,236,1
01/01/2020,oneoff-rebal.,139.0.go,139,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,139.0.ca,139,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,139.0.ST,139,stocks,35221.83,196.77,178,1
