asset alloc,method,timeframe,cost,volatility,return
8800,DCA,1,0.1343667840,1.8359641757,39.5412050559
8800,DCA-rebalance,1,0.1343621231,2.6651475336,39.8741892607
8800,Oneoff,1,0.1343667840,1.8359641757,39.5412050559
8800,oneoff-rebal.,1,0.1343621231,2.6651475336,39.8741892607
8801,DCA,1,0.1397756084,1.6499160647,36.5577063647
8801,DCA-rebalance,1,0.1397721404,2.4393171779,36.7959544757
8801,Oneoff,1,0.1397756084,1.6499160647,36.5577063647
8801,oneoff-rebal.,1,0.1397721404,2.4393171779,36.7959544757
8802,DCA,1,0.1582727559,1.7317978315,37.0646012456
8802,DCA-rebalance,1,0.1582670862,2.5381775848,37.4085638802
8802,Oneoff,1,0.1582727559,1.7317978315,37.0646012456
8802,oneoff-rebal.,1,0.1582670862,2.5381775848,37.4085638802
8803,DCA,1,0.1038736644,2.1080670096,40.9284936400
8803,DCA-rebalance,1,0.1038697120,3.0017811674,41.2937007142
8803,Oneoff,1,0.1038736644,2.1080670096,40.9284936400
8803,oneoff-rebal.,1,0.1038697120,3.0017811674,41.2937007142
8804,DCA,1,0.1119896525,1.8996776961,37.7547145713
8804,DCA-rebalance,1,0.1119865563,2.7433982794,38.0201646365
8804,Oneoff,1,0.1119896525,1.8996776961,37.7547145713
8804,oneoff-rebal.,1,0.1119865563,2.7433982794,38.0201646365
8805,DCA,1,0.1292121243,1.9616908195,38.4558924861
8805,DCA-rebalance,1,0.1292079931,2.8198990938,38.7628419307
8805,Oneoff,1,0.1292121243,1.9616908195,38.4558924861
8805,oneoff-rebal.,1,0.1292079931,2.8198990938,38.7628419307
8806,DCA,1,0.0996268833,2.2256537086,39.6881843336
8806,DCA-rebalance,1,0.0996228370,3.1490472748,40.0780581771
8806,Oneoff,1,0.0996268833,2.2256537086,39.6881843336
8806,oneoff-rebal.,1,0.0996228370,3.1490472748,40.0780581771
8807,DCA,1,0.1982951233,2.2123185844,83.2656170806
8807,DCA-rebalance,1,0.1982837564,3.1322406979,83.8133822923
8807,Oneoff,1,0.1982951233,2.2123185844,83.2656170806
8807,oneoff-rebal.,1,0.1982837564,3.1322406979,83.8133822923
8808,DCA,1,0.1985507438,1.6671668543,71.2841113593
8808,DCA-rebalance,1,0.1985451329,2.4600695876,71.5544921062
8808,Oneoff,1,0.1985507438,1.6671668543,71.2841113593
8808,oneoff-rebal.,1,0.1985451329,2.4600695876,71.5544921062
8809,DCA,1,0.1987534852,1.4070075357,61.7718592544
8809,DCA-rebalance,1,0.1987480349,2.1517922580,62.0344914903
8809,Oneoff,1,0.1987534852,1.4070075357,61.7718592544
8809,oneoff-rebal.,1,0.1987480349,2.1517922580,62.0344914903
8810,DCA,1,0.1989064638,1.3587335203,54.5943893738
8810,DCA-rebalance,1,0.1989011077,2.0959177430,54.8524744611
8810,Oneoff,1,0.1989064638,1.3587335203,54.5943893738
8810,oneoff-rebal.,1,0.1989011077,2.0959177430,54.8524744611
8811,DCA,1,0.1990176054,1.4196436510,49.3865932290
8811,DCA-rebalance,1,0.1990155525,2.1665418351,49.4855104456
8811,Oneoff,1,0.1990176054,1.4196436510,49.3865932290
8811,oneoff-rebal.,1,0.1990155525,2.1665418351,49.4855104456
8812,DCA,1,0.1991151606,1.5282042771,44.8088129842
8812,DCA-rebalance,1,0.1991128482,2.2940793501,44.9202339982
8812,Oneoff,1,0.1991151606,1.5282042771,44.8088129842
8812,oneoff-rebal.,1,0.1991128482,2.2940793501,44.9202339982
8813,DCA,1,0.1991946031,1.6497992714,41.0822890150
8813,DCA-rebalance,1,0.1991927381,2.4392214652,41.1721509713
8813,Oneoff,1,0.1991946031,1.6497992714,41.0822890150
8813,oneoff-rebal.,1,0.1991927381,2.4392214652,41.1721509713
8814,DCA,1,0.1992613666,1.7679941970,37.9493019989
8814,DCA-rebalance,1,0.1992592692,2.5822337849,38.0503570497
8814,Oneoff,1,0.1992613666,1.7679941970,37.9493019989
8814,oneoff-rebal.,1,0.1992592692,2.5822337849,38.0503570497
8815,DCA,1,0.1993138032,1.8773756503,35.4933471400
8815,DCA-rebalance,1,0.1993137861,2.7160554775,35.4941708768
8815,Oneoff,1,0.1993138032,1.8773756503,35.4933471400
8815,oneoff-rebal.,1,0.1993137861,2.7160554775,35.4941708768
8816,DCA,1,0.1993628689,1.9785287606,33.1905224315
8816,DCA-rebalance,1,0.1993625196,2.8408317902,33.2073528427
8816,Oneoff,1,0.1993628689,1.9785287606,33.1905224315
8816,oneoff-rebal.,1,0.1993625196,2.8408317902,33.2073528427
8817,DCA,1,0.1994051199,2.0712329232,31.2085076582
8817,DCA-rebalance,1,0.1994049568,2.9559722624,31.2163664426
8817,Oneoff,1,0.1994051199,2.0712329232,31.2085076582
8817,oneoff-rebal.,1,0.1994049568,2.9559722624,31.2163664426
8818,DCA,1,0.1994423497,2.1539640532,29.4611172107
8818,DCA-rebalance,1,0.1994419187,3.0592768032,29.4818823689
8818,Oneoff,1,0.1994423497,2.1539640532,29.4611172107
8818,oneoff-rebal.,1,0.1994419187,3.0592768032,29.4818823689
8819,DCA,1,0.1994729762,2.2287098977,28.0264236481
8819,DCA-rebalance,1,0.1994729762,3.1530296706,28.0264236481
8819,Oneoff,1,0.1994729762,2.2287098977,28.0264236481
8819,oneoff-rebal.,1,0.1994729762,3.1530296706,28.0264236481
8820,DCA,1,0.2345525636,1.7534415791,74.3063795892
8820,DCA-rebalance,1,0.2345438037,2.5644525046,74.6635950875
8820,Oneoff,1,0.2345525636,1.7534415791,74.3063795892
8820,oneoff-rebal.,1,0.2345438037,2.5644525046,74.6635950875
8821,DCA,1,0.2298160022,1.3005974613,64.5778411236
8821,DCA-rebalance,1,0.2298116943,2.0293155850,64.7573135764
8821,Oneoff,1,0.2298160022,1.3005974613,64.5778411236
8821,oneoff-rebal.,1,0.2298116943,2.0293155850,64.7573135764
8822,DCA,1,0.2259804722,1.1098856004,56.6934766447
8822,DCA-rebalance,1,0.2259761011,1.8168348739,56.8788219415
8822,Oneoff,1,0.2259804722,1.1098856004,56.6934766447
8822,oneoff-rebal.,1,0.2259761011,1.8168348739,56.8788219415
8823,DCA,1,0.2230368749,1.1202337298,50.6442468476
8823,DCA-rebalance,1,0.2230333613,1.8280990437,50.7952971675
8823,Oneoff,1,0.2230368749,1.1202337298,50.6442468476
8823,oneoff-rebal.,1,0.2230333613,1.8280990437,50.7952971675
8824,DCA,1,0.2208306036,1.2234971230,46.1136694381
8824,DCA-rebalance,1,0.2208295128,1.9422406633,46.1610561492
8824,Oneoff,1,0.2208306036,1.2234971230,46.1136694381
8824,oneoff-rebal.,1,0.2208295128,1.9422406633,46.1610561492
8825,DCA,1,0.2188948378,1.3636215631,42.1352631946
8825,DCA-rebalance,1,0.2188941307,2.1016157503,42.1662639258
8825,Oneoff,1,0.2188948378,1.3636215631,42.1352631946
8825,oneoff-rebal.,1,0.2188941307,2.1016157503,42.1662639258
8826,DCA,1,0.2172783434,1.5053023837,38.8117686613
8826,DCA-rebalance,1,0.2172772668,2.2670197465,38.8593374557
8826,Oneoff,1,0.2172783434,1.5053023837,38.8117686613
8826,oneoff-rebal.,1,0.2172772668,2.2670197465,38.8593374557
8827,DCA,1,0.2159250537,1.6391433809,36.0305718595
8827,DCA-rebalance,1,0.2159242761,2.4264332019,36.0651504946
8827,Oneoff,1,0.2159250537,1.6391433809,36.0305718595
8827,oneoff-rebal.,1,0.2159242761,2.4264332019,36.0651504946
8828,DCA,1,0.2148386091,1.7577631145,33.8002098364
8828,DCA-rebalance,1,0.2148386091,2.5698183824,33.8002098364
8828,Oneoff,1,0.2148386091,1.7577631145,33.8002098364
8828,oneoff-rebal.,1,0.2148386091,2.5698183824,33.8002098364
8829,DCA,1,0.2138293498,1.8685275447,31.7258777140
8829,DCA-rebalance,1,0.2138293498,2.7051868484,31.7258777140
8829,Oneoff,1,0.2138293498,1.8685275447,31.7258777140
8829,oneoff-rebal.,1,0.2138293498,2.7051868484,31.7258777140
8830,DCA,1,0.2129430754,1.9670354742,29.9033741540
8830,DCA-rebalance,1,0.2129430754,2.8266127531,29.9033741540
8830,Oneoff,1,0.2129430754,1.9670354742,29.9033741540
8830,oneoff-rebal.,1,0.2129430754,2.8266127531,29.9033741540
8831,DCA,1,0.2121635560,2.0555586422,28.3003975610
8831,DCA-rebalance,1,0.2121635560,2.9364593439,28.3003975610
8831,Oneoff,1,0.2121635560,2.0555586422,28.3003975610
8831,oneoff-rebal.,1,0.2121635560,2.9364593439,28.3003975610
8832,DCA,1,0.2646855582,1.4759484382,66.5576166411
8832,DCA-rebalance,1,0.2646750113,2.2323482737,66.9390490861
8832,Oneoff,1,0.2646855582,1.4759484382,66.5576166411
8832,oneoff-rebal.,1,0.2646750113,2.2323482737,66.9390490861
8833,DCA,1,0.2566137220,1.0894253653,58.6687127758
8833,DCA-rebalance,1,0.2566079221,1.7946773046,58.8852428832
8833,Oneoff,1,0.2566137220,1.0894253653,58.6687127758
8833,oneoff-rebal.,1,0.2566079221,1.7946773046,58.8852428832
8834,DCA,1,0.2499465072,0.9412622453,52.1484006528
8834,DCA-rebalance,1,0.2499418864,1.6389132662,52.3256358854
8834,Oneoff,1,0.2499465072,0.9412622453,52.1484006528
8834,oneoff-rebal.,1,0.2499418864,1.6389132662,52.3256358854
8835,DCA,1,0.2446524441,0.9821990707,46.9694257964
8835,DCA-rebalance,1,0.2446477940,1.6810741686,47.1517407686
8835,Oneoff,1,0.2446524441,0.9821990707,46.9694257964
8835,oneoff-rebal.,1,0.2446477940,1.6810741686,47.1517407686
8836,DCA,1,0.2406777916,1.1045009073,43.0871031874
8836,DCA-rebalance,1,0.2406765491,1.8110263528,43.1366404021
8836,Oneoff,1,0.2406777916,1.1045009073,43.0871031874
8836,oneoff-rebal.,1,0.2406765491,1.8110263528,43.1366404021
8837,DCA,1,0.2370958278,1.2555141174,39.5824864573
8837,DCA-rebalance,1,0.2370942233,1.9782270158,39.6474493005
8837,Oneoff,1,0.2370958278,1.2555141174,39.5824864573
8837,oneoff-rebal.,1,0.2370942233,1.9782270158,39.6474493005
8838,DCA,1,0.2341121509,1.4051562477,36.6644204983
8838,DCA-rebalance,1,0.2341109474,2.1497001044,36.7137841787
8838,Oneoff,1,0.2341121509,1.4051562477,36.6644204983
8838,oneoff-rebal.,1,0.2341109474,2.1497001044,36.7137841787
8839,DCA,1,0.2315568530,1.5429877808,34.1642116999
8839,DCA-rebalance,1,0.2315553460,2.3116185902,34.2267180776
8839,Oneoff,1,0.2315568530,1.5429877808,34.1642116999
8839,oneoff-rebal.,1,0.2315553460,2.3116185902,34.2267180776
8840,DCA,1,0.2295184774,1.6662034750,32.1740802355
8840,DCA-rebalance,1,0.2295184774,2.4589913091,32.1740802355
8840,Oneoff,1,0.2295184774,1.6662034750,32.1740802355
8840,oneoff-rebal.,1,0.2295184774,2.4589913091,32.1740802355
8841,DCA,1,0.2275855549,1.7791450562,30.2825477420
8841,DCA-rebalance,1,0.2275855549,2.5958452722,30.2825477420
8841,Oneoff,1,0.2275855549,1.7791450562,30.2825477420
8841,oneoff-rebal.,1,0.2275855549,2.5958452722,30.2825477420
8842,DCA,1,0.2258902174,1.8805457513,28.6235127335
8842,DCA-rebalance,1,0.2258901246,2.7199504542,28.6274598151
8842,Oneoff,1,0.2258902174,1.8805457513,28.6235127335
8842,oneoff-rebal.,1,0.2258901246,2.7199504542,28.6274598151
8843,DCA,1,0.2892158403,1.3643530621,60.2496030059
8843,DCA-rebalance,1,0.2892037274,2.1023579006,60.6507781879
8843,Oneoff,1,0.2892158403,1.3643530621,60.2496030059
8843,oneoff-rebal.,1,0.2892037274,2.1023579006,60.6507781879
8844,DCA,1,0.2790648024,1.0318099284,53.7760109405
8844,DCA-rebalance,1,0.2790587793,1.7330932239,53.9828885033
8844,Oneoff,1,0.2790648024,1.0318099284,53.7760109405
8844,oneoff-rebal.,1,0.2790587793,1.7330932239,53.9828885033
8845,DCA,1,0.2703782197,0.9061736214,48.2290293652
8845,DCA-rebalance,1,0.2703723635,1.6033636408,48.4367565393
8845,Oneoff,1,0.2703782197,0.9061736214,48.2290293652
8845,oneoff-rebal.,1,0.2703723635,1.6033636408,48.4367565393
8846,DCA,1,0.2634535287,0.9472870353,43.8085840869
8846,DCA-rebalance,1,0.2634487037,1.6450729535,43.9843146142
8846,Oneoff,1,0.2634535287,0.9472870353,43.8085840869
8846,oneoff-rebal.,1,0.2634487037,1.6450729535,43.9843146142
8847,DCA,1,0.2581087543,1.0628165919,40.3996959520
8847,DCA-rebalance,1,0.2581065376,1.7661197829,40.4821291835
8847,Oneoff,1,0.2581087543,1.0628165919,40.3996959520
8847,oneoff-rebal.,1,0.2581065376,1.7661197829,40.4821291835
8848,DCA,1,0.2533056587,1.2070736463,37.3333441095
8848,DCA-rebalance,1,0.2533039214,1.9238801786,37.3991987429
8848,Oneoff,1,0.2533056587,1.2070736463,37.3333441095
8848,oneoff-rebal.,1,0.2533039214,1.9238801786,37.3991987429
8849,DCA,1,0.2492106058,1.3501297761,34.7178850526
8849,DCA-rebalance,1,0.2492085801,2.0860597442,34.7959545443
8849,Oneoff,1,0.2492106058,1.3501297761,34.7178850526
8849,oneoff-rebal.,1,0.2492085801,2.0860597442,34.7959545443
8850,DCA,1,0.2457217136,1.4849297940,32.4906159215
8850,DCA-rebalance,1,0.2457200922,2.2430023128,32.5540030377
8850,Oneoff,1,0.2457217136,1.4849297940,32.4906159215
8850,oneoff-rebal.,1,0.2457200922,2.2430023128,32.5540030377
8851,DCA,1,0.2428798220,1.6046126112,30.6785996615
8851,DCA-rebalance,1,0.2428797858,2.3850573685,30.6800324038
8851,Oneoff,1,0.2428798220,1.6046126112,30.6785996615
8851,oneoff-rebal.,1,0.2428797858,2.3850573685,30.6800324038
8852,DCA,1,0.2401895650,1.7159193168,28.9601085029
8852,DCA-rebalance,1,0.2401891789,2.5190353071,28.9755540498
8852,Oneoff,1,0.2401895650,1.7159193168,28.9601085029
8852,oneoff-rebal.,1,0.2401891789,2.5190353071,28.9755540498
8853,DCA,1,0.3091782584,1.3699180372,55.3604606869
8853,DCA-rebalance,1,0.3091695598,2.1088172570,55.6300922445
8853,Oneoff,1,0.3091782584,1.3699180372,55.3604606869
8853,oneoff-rebal.,1,0.3091695598,2.1088172570,55.6300922445
8854,DCA,1,0.2975621182,1.0816616797,49.8254773195
8854,DCA-rebalance,1,0.2975577131,1.7863284951,49.9674366962
8854,Oneoff,1,0.2975621182,1.0816616797,49.8254773195
8854,oneoff-rebal.,1,0.2975577131,1.7863284951,49.9674366962
8855,DCA,1,0.2875927394,0.9647243311,45.0715190176
8855,DCA-rebalance,1,0.2875893124,1.6630045442,45.1858444440
8855,Oneoff,1,0.2875927394,0.9647243311,45.0715190176
8855,oneoff-rebal.,1,0.2875893124,1.6630045442,45.1858444440
8856,DCA,1,0.2794222135,0.9880621292,41.1739826994
8856,DCA-rebalance,1,0.2794185848,1.6871851372,41.2986261068
8856,Oneoff,1,0.2794222135,0.9880621292,41.1739826994
8856,oneoff-rebal.,1,0.2794185848,1.6871851372,41.2986261068
8857,DCA,1,0.2731335767,1.0827978394,38.1794224089
8857,DCA-rebalance,1,0.2731332631,1.7875846393,38.1904442969
8857,Oneoff,1,0.2731335767,1.0827978394,38.1794224089
8857,oneoff-rebal.,1,0.2731332631,1.7875846393,38.1904442969
8858,DCA,1,0.2673488001,1.2068547694,35.4195287399
8858,DCA-rebalance,1,0.2673480228,1.9236459352,35.4474494076
8858,Oneoff,1,0.2673488001,1.2068547694,35.4195287399
8858,oneoff-rebal.,1,0.2673480228,1.9236459352,35.4474494076
8859,DCA,1,0.2624427639,1.3365611362,33.0799499155
8859,DCA-rebalance,1,0.2624422923,2.0704845415,33.0972119932
8859,Oneoff,1,0.2624427639,1.3365611362,33.0799499155
8859,oneoff-rebal.,1,0.2624422923,2.0704845415,33.0972119932
8860,DCA,1,0.2581762995,1.4602107669,31.0443636954
8860,DCA-rebalance,1,0.2581754743,2.2139733463,31.0750733594
8860,Oneoff,1,0.2581762995,1.4602107669,31.0443636954
8860,oneoff-rebal.,1,0.2581754743,2.2139733463,31.0750733594
8861,DCA,1,0.2547055600,1.5729676947,29.3914317066
8861,DCA-rebalance,1,0.2547055600,2.3472830132,29.3914317066
8861,Oneoff,1,0.2547055600,1.5729676947,29.3914317066
8861,oneoff-rebal.,1,0.2547055600,2.3472830132,29.3914317066
8862,DCA,1,0.3264740917,1.4450933335,50.8935443901
8862,DCA-rebalance,1,0.3264640416,2.1961943734,51.1887026788
8862,Oneoff,1,0.3264740917,1.4450933335,50.8935443901
8862,oneoff-rebal.,1,0.3264640416,2.1961943734,51.1887026788
8863,DCA,1,0.3140552120,1.1925634839,46.2255143383
8863,DCA-rebalance,1,0.3140507037,1.9077064504,46.3632215188
8863,Oneoff,1,0.3140552120,1.1925634839,46.2255143383
8863,oneoff-rebal.,1,0.3140507037,1.9077064504,46.3632215188
8864,DCA,1,0.3030757844,1.0758985470,42.0921410375
8864,DCA-rebalance,1,0.3030711701,1.7801295211,42.2382536766
8864,Oneoff,1,0.3030757844,1.0758985470,42.0921410375
8864,oneoff-rebal.,1,0.3030711701,1.7801295211,42.2382536766
8865,DCA,1,0.2940799682,1.0755756614,38.7068120663
8865,DCA-rebalance,1,0.2940762269,1.7797886341,38.8289463430
8865,Oneoff,1,0.2940799682,1.0755756614,38.7068120663
8865,oneoff-rebal.,1,0.2940762269,1.7797886341,38.8289463430
8866,DCA,1,0.2869834359,1.1411323370,36.0389146886
8866,DCA-rebalance,1,0.2869821636,1.8509626950,36.0814896204
8866,Oneoff,1,0.2869834359,1.1411323370,36.0389146886
8866,oneoff-rebal.,1,0.2869821636,1.8509626950,36.0814896204
8867,DCA,1,0.2804887451,1.2396870494,33.5946150404
8867,DCA-rebalance,1,0.2804878527,1.9604109537,33.6251748855
8867,Oneoff,1,0.2804887451,1.2396870494,33.5946150404
8867,oneoff-rebal.,1,0.2804878527,1.9604109537,33.6251748855
8868,DCA,1,0.2748614305,1.3482139757,31.4757272622
8868,DCA-rebalance,1,0.2748601677,2.0838650997,31.5198678089
8868,Oneoff,1,0.2748614305,1.3482139757,31.4757272622
8868,oneoff-rebal.,1,0.2748601677,2.0838650997,31.5198678089
8869,DCA,1,0.2699695576,1.4568975936,29.6337599126
8869,DCA-rebalance,1,0.2699680053,2.2100826794,29.6890117274
8869,Oneoff,1,0.2699695576,1.4568975936,29.6337599126
8869,oneoff-rebal.,1,0.2699680053,2.2100826794,29.6890117274
8870,DCA,1,0.3413456525,1.5548099616,47.1132909618
8870,DCA-rebalance,1,0.3413356970,2.3255948255,47.3930404654
8870,Oneoff,1,0.3413456525,1.5548099616,47.1132909618
8870,oneoff-rebal.,1,0.3413356970,2.3255948255,47.3930404654
8871,DCA,1,0.3282935833,1.3264424117,43.0710178595
8871,DCA-rebalance,1,0.3282878380,2.0588428855,43.2389520176
8871,Oneoff,1,0.3282935833,1.3264424117,43.0710178595
8871,oneoff-rebal.,1,0.3282878380,2.0588428855,43.2389520176
8872,DCA,1,0.3167599747,1.2080073694,39.4958137637
8872,DCA-rebalance,1,0.3167552808,1.9249018500,39.6380634405
8872,Oneoff,1,0.3167599747,1.2080073694,39.4958137637
8872,oneoff-rebal.,1,0.3167552808,1.9249018500,39.6380634405
8873,DCA,1,0.3070694561,1.1846101453,36.4907126801
8873,DCA-rebalance,1,0.3070646874,1.8988739531,36.6398376827
8873,Oneoff,1,0.3070694561,1.1846101453,36.4907126801
8873,oneoff-rebal.,1,0.3070646874,1.8988739531,36.6398376827
8874,DCA,1,0.2994599078,1.2240948531,34.1356660216
8874,DCA-rebalance,1,0.2994584935,1.9429106453,34.1810285779
8874,Oneoff,1,0.2994599078,1.2240948531,34.1356660216
8874,oneoff-rebal.,1,0.2994584935,1.9429106453,34.1810285779
8875,DCA,1,0.2923407460,1.2949153014,31.9276230175
8875,DCA-rebalance,1,0.2923389981,2.0228783180,31.9850664923
8875,Oneoff,1,0.2923407460,1.2949153014,31.9276230175
8875,oneoff-rebal.,1,0.2923389981,2.0228783180,31.9850664923
8876,DCA,1,0.2861726615,1.3815807393,30.0145612966
8876,DCA-rebalance,1,0.2861706176,2.1223551775,30.0831911021
8876,Oneoff,1,0.2861726615,1.3815807393,30.0145612966
8876,oneoff-rebal.,1,0.2861706176,2.1223551775,30.0831911021
8877,DCA,1,0.3539051477,1.6737548472,44.0052294898
8877,DCA-rebalance,1,0.3538971449,2.4680255947,44.2221995441
8877,Oneoff,1,0.3539051477,1.6737548472,44.0052294898
8877,oneoff-rebal.,1,0.3538971449,2.4680255947,44.2221995441
8878,DCA,1,0.3406136254,1.4629474998,40.4945379998
8878,DCA-rebalance,1,0.3406106044,2.2171674623,40.5796699604
8878,Oneoff,1,0.3406136254,1.4629474998,40.4945379998
8878,oneoff-rebal.,1,0.3406106044,2.2171674623,40.5796699604
8879,DCA,1,0.3285688288,1.3403433408,37.3074432173
8879,DCA-rebalance,1,0.3285655060,2.0748049023,37.4045459599
8879,Oneoff,1,0.3285688288,1.3403433408,37.3074432173
8879,oneoff-rebal.,1,0.3285655060,2.0748049023,37.4045459599
8880,DCA,1,0.3184873787,1.3002694716,34.6410098901
8880,DCA-rebalance,1,0.3184847464,2.0289689071,34.7203899240
8880,Oneoff,1,0.3184873787,1.3002694716,34.6410098901
8880,oneoff-rebal.,1,0.3184847464,2.0289689071,34.7203899240
8881,DCA,1,0.3103952393,1.3165825553,32.5031613009
8881,DCA-rebalance,1,0.3103949087,2.0476038117,32.5133919884
8881,Oneoff,1,0.3103952393,1.3165825553,32.5031613009
8881,oneoff-rebal.,1,0.3103949087,2.0476038117,32.5133919884
8882,DCA,1,0.3028318838,1.3639644570,30.5015621424
8882,DCA-rebalance,1,0.3028310981,2.1020129613,30.5264913024
8882,Oneoff,1,0.3028318838,1.3639644570,30.5015621424
8882,oneoff-rebal.,1,0.3028310981,2.1020129613,30.5264913024
8883,DCA,1,0.3651991806,1.7971271932,41.1289992740
8883,DCA-rebalance,1,0.3651912511,2.6177077750,41.3373947293
8883,Oneoff,1,0.3651991806,1.7971271932,41.1289992740
8883,oneoff-rebal.,1,0.3651912511,2.6177077750,41.3373947293
8884,DCA,1,0.3516743095,1.5977656422,38.0350494019
8884,DCA-rebalance,1,0.3516700961,2.3768378345,38.1500765563
8884,Oneoff,1,0.3516743095,1.5977656422,38.0350494019
8884,oneoff-rebal.,1,0.3516700961,2.3768378345,38.1500765563
8885,DCA,1,0.3394605096,1.4730254877,35.2381505335
8885,DCA-rebalance,1,0.3394571073,2.2289950048,35.3344070397
8885,Oneoff,1,0.3394605096,1.4730254877,35.2381505335
8885,oneoff-rebal.,1,0.3394571073,2.2289950048,35.3344070397
8886,DCA,1,0.3290022993,1.4171878774,32.8421699774
8886,DCA-rebalance,1,0.3289986719,2.1636798414,32.9480795340
8886,Oneoff,1,0.3290022993,1.4171878774,32.8421699774
8886,oneoff-rebal.,1,0.3289986719,2.1636798414,32.9480795340
8887,DCA,1,0.3206043428,1.4144184184,30.9214718154
8887,DCA-rebalance,1,0.3206030911,2.1604748776,30.9589852335
8887,Oneoff,1,0.3206043428,1.4144184184,30.9214718154
8887,oneoff-rebal.,1,0.3206030911,2.1604748776,30.9589852335
8888,DCA,1,0.3750393832,1.9148647046,38.5733493737
8888,DCA-rebalance,1,0.3750303359,2.7621150109,38.8049473027
8888,Oneoff,1,0.3750393832,1.9148647046,38.5733493737
8888,oneoff-rebal.,1,0.3750303359,2.7621150109,38.8049473027
8889,DCA,1,0.3615956275,1.7261929554,35.8683749202
8889,DCA-rebalance,1,0.3615913325,2.5314525085,35.9824405747
8889,Oneoff,1,0.3615956275,1.7261929554,35.8683749202
8889,oneoff-rebal.,1,0.3615913325,2.5314525085,35.9824405747
8890,DCA,1,0.3491676176,1.5977090420,33.3626566550
8890,DCA-rebalance,1,0.3491631909,2.3767682136,33.4844334522
8890,Oneoff,1,0.3491676176,1.5977090420,33.3626566550
8890,oneoff-rebal.,1,0.3491631909,2.3767682136,33.4844334522
8891,DCA,1,0.3385147162,1.5303685868,31.2148333522
8891,DCA-rebalance,1,0.3385101657,2.2966377127,31.3439872939
8891,Oneoff,1,0.3385147162,1.5303685868,31.2148333522
8891,oneoff-rebal.,1,0.3385101657,2.2966377127,31.3439872939
8892,DCA,1,0.3838081419,2.0264557306,36.4604465884
8892,DCA-rebalance,1,0.3838020399,2.9002229825,36.6131136094
8892,Oneoff,1,0.3838081419,2.0264557306,36.4604465884
8892,oneoff-rebal.,1,0.3838020399,2.9002229825,36.6131136094
8893,DCA,1,0.3702924197,1.8434557701,34.0248995400
8893,DCA-rebalance,1,0.3702896109,2.6744083154,34.0977565815
